Area_code,Area_name,Total_Population,Total_active_population,bias,Map_bias
19003, Los Aldamas,1407,20,0.985785359,98.57853589
19027, Los Herreras,1959,42,0.97856049,97.856049
19042, Los Ramones,5389,143,0.973464465,97.34644647
19034, Marín,5119,173,0.966204337,96.62043368
19035, Melchor Ocampo,1483,15,0.989885367,98.98853675
19036, Mier y Noriega,7652,20,0.997386304,99.73863042
19037, Mina,6048,117,0.980654762,98.06547619
19038, Montemorelos,67428,2087,0.969048467,96.90484665
19039, Monterrey,1142994,58799,0.948557035,94.85570353
19040, Parás,906,18,0.98013245,98.01324503
19041, Pesquería,147624,4766,0.967715277,96.77152766
19043, Rayones,2377,16,0.993268826,99.32688263
19044, Sabinas Hidalgo,34709,1058,0.969517992,96.95179925
19045, Salinas Victoria,86766,2422,0.97208584,97.20858401
19046, San Nicolás de los Garza,412199,18469,0.955193972,95.51939718
19019, San Pedro Garza García,132169,9465,0.928387141,92.83871407
19048, Santa Catarina,306322,12249,0.960012666,96.00126664
19049, Santiago,46784,1764,0.962294802,96.22948016
19050, Vallecillo,1552,30,0.980670103,98.06701031
19051, Villaldama,3573,53,0.985166527,98.51665267
20001, Abejones,841,33,0.960760999,96.07609988
20002, Acatlán de Pérez Figueroa,45167,632,0.986007483,98.60074833
20174, Ánimas Trujano,4564,98,0.978527607,97.85276074
20003, Asunción Cacalotepec,2547,13,0.994895956,99.4895956
20004, Asunción Cuyotepeji,1107,10,0.990966576,99.09665763
20005, Asunción Ixtaltepec,15261,194,0.987287858,98.72878579
20006, Asunción Nochixtlán,20464,255,0.987539093,98.7539093
20007, Asunción Ocotlán,2395,10,0.995824635,99.58246347
20008, Asunción Tlacolulita,734,5,0.993188011,99.31880109
20398, Ayoquezco de Aldama,4874,43,0.991177677,99.11776775
20009, Ayotzintepec,6857,42,0.993874872,99.38748724
20011, Calihualá,1402,5,0.996433666,99.64336662
20012, Candelaria Loxicha,11166,65,0.994178757,99.41787569
20247, Capulálpam de Méndez,1619,81,0.949969117,94.99691167
20025, Chahuites,11356,119,0.989520958,98.95209581
20026, Chalcatongo de Hidalgo,9035,183,0.979745434,97.97454344
20027, Chiquihuitlán de Benito Juárez,2179,3,0.998623222,99.86232217
20013, Ciénega de Zimatlán,3043,72,0.976339139,97.6339139
20014, Ciudad Ixtepec,28082,524,0.98134036,98.13403604
20015, Coatecas Altas,5356,41,0.992345034,99.23450336
20016, Coicoyán de las Flores,9563,73,0.992366412,99.23664122
20018, Concepción Buenavista,752,1,0.998670213,99.86702128
20019, Concepción Pápalo,2754,9,0.996732026,99.67320261
20020, Constancia del Rosario,4847,26,0.994635857,99.46358572
20021, Cosolapa,14488,147,0.989853672,98.9853672
20022, Cosoltepec,803,1,0.99875467,99.875467
20023, Cuilápam de Guerrero,26882,329,0.987761327,98.77613273
20024, Cuyamecalco Villa de Zaragoza,3644,39,0.989297475,98.92974753
20010, El Barrio de la Soledad,13474,197,0.985379249,98.53792489
20030, El Espinal,8730,139,0.984077892,98.40778923
20029, Eloxochitlán de Flores Magón,4215,26,0.993831554,99.3831554
20032, Fresnillo de Trujano,1077,2,0.99814299,99.81429898
20034, Guadalupe de Ramírez,1288,9,0.993012422,99.30124224
20033, Guadalupe Etla,2929,84,0.97132127,97.13212701
20035, Guelatao de Juárez,657,15,0.97716895,97.71689498
20036, Guevea de Humboldt,5256,72,0.98630137,98.63013699
20028, Heroica Ciudad de Ejutla de Crespo,23148,246,0.989372732,98.9372732
20039, Heroica Ciudad de Huajuapan de León,78313,1374,0.98245502,98.24550202
20397, Heroica Ciudad de Tlaxiaco,40123,605,0.984921367,98.49213668
20549,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",11465,72,0.993720017,99.37200174
20040, Huautepec,6385,34,0.99467502,99.46750196
20041, Huautla de Jiménez,31710,394,0.987574898,98.75748975
20065, Ixpantepec Nieves,1079,6,0.994439296,99.44392956
20042, Ixtlán de Juárez,8385,156,0.981395349,98.13953488
20043, Juchitán de Zaragoza,113570,1274,0.988782249,98.87822488
20017, La Compañía,3607,13,0.996395897,99.63958969
20069, La Pe,3052,11,0.996395806,99.6395806
20076, La Reforma,3411,57,0.983289358,98.3289358
20044, Loma Bonita,40934,518,0.987345483,98.7345483
20045, Magdalena Apasco,7888,169,0.978575051,97.85750507
20046, Magdalena Jaltepec,2943,12,0.995922528,99.5922528
20048, Magdalena Mixtepec,1433,3,0.99790649,99.79064899
20049, Magdalena Ocotlán,1184,5,0.995777027,99.5777027
20050, Magdalena Peñasco,3750,53,0.985866667,98.58666667
20051, Magdalena Teitipac,4764,9,0.998110831,99.81108312
20052, Magdalena Tequisistlán,5996,107,0.98215477,98.21547698
20053, Magdalena Tlacotepec,1297,20,0.9845798,98.45797995
20562, Magdalena Yodocono de Porfirio Díaz,1682,12,0.992865636,99.28656361
20054, Magdalena Zahuatlán,404,6,0.985148515,98.51485149
20055, Mariscala de Juárez,3739,42,0.98876705,98.876705
20056, Mártires de Tacubaya,1446,10,0.993084371,99.30843707
20057, Matías Romero Avendaño,38183,510,0.986643271,98.66432706
20058, Mazatlán Villa de Flores,12722,51,0.995991196,99.59911964
20037, Mesones Hidalgo,4424,30,0.993218807,99.32188065
20059, Miahuatlán de Porfirio Díaz,50375,677,0.986560794,98.6560794
20060, Mixistlán de la Reforma,2487,9,0.996381182,99.63811821
20061, Monjas,2893,8,0.997234704,99.72347045
20062, Natividad,498,6,0.987951807,98.79518072
20063, Nazareno Etla,4293,135,0.968553459,96.85534591
20064, Nejapa de Madero,8494,46,0.994584413,99.45844125
20504, Nuevo Zoquiápam,1590,3,0.998113208,99.81132075
20067, Oaxaca de Juárez,270955,8041,0.970323485,97.03234854
20068, Ocotlán de Morelos,23751,324,0.986358469,98.63584691
20070, Pinotepa de Don Luis,6416,43,0.993298005,99.3298005
20071, Pluma Hidalgo,3255,11,0.996620584,99.66205837
20073, Putla Villa de Guerrero,34652,404,0.988341221,98.83412213
20075, Reforma de Pineda,2660,18,0.993233083,99.32330827
20077, Reyes Etla,4370,73,0.983295195,98.32951945
20078, Rojas de Cuauhtémoc,1301,14,0.989239047,98.92390469
20079, Salina Cruz,84438,1400,0.983419787,98.34197873
20080, San Agustín Amatengo,1593,24,0.984934087,98.49340866
20081, San Agustín Atenango,1871,6,0.996793159,99.67931587
20082, San Agustín Chayuco,4163,37,0.991112179,99.11121787
20083, San Agustín de las Juntas,11391,164,0.985602669,98.56026688
20084, San Agustín Etla,4168,81,0.980566219,98.05662188
20085, San Agustín Loxicha,26194,65,0.997518516,99.75185157
20086, San Agustín Tlacotepec,1032,7,0.993217054,99.32170543
20087, San Agustín Yatareni,5521,71,0.987140011,98.71400109
20088, San Andrés Cabecera Nueva,2881,167,0.942034016,94.2034016
20089, San Andrés Dinicuiti,2308,34,0.985268631,98.52686308
20090, San Andrés Huaxpaltepec,6234,26,0.995829323,99.58293231
20091, San Andrés Huayápam,6279,104,0.983436853,98.3436853
20092, San Andrés Ixtlahuaca,1776,11,0.993806306,99.38063063
20093, San Andrés Lagunas,518,4,0.992277992,99.22779923
20094, San Andrés Nuxiño,1850,30,0.983783784,98.37837838
20095, San Andrés Paxtlán,4562,16,0.996492766,99.64927663
20096, San Andrés Sinaxtla,756,7,0.990740741,99.07407407
20097, San Andrés Solaga,1771,11,0.99378882,99.37888199
20098, San Andrés Teotilálpam,4233,14,0.996692653,99.6692653
20099, San Andrés Tepetlapa,381,4,0.989501312,98.95013123
20100, San Andrés Yaá,393,2,0.994910941,99.49109415
20101, San Andrés Zabache,748,4,0.994652406,99.46524064
20102, San Andrés Zautla,5326,156,0.970709726,97.07097259
20103, San Antonino Castillo Velasco,6064,113,0.981365435,98.13654354
20104, San Antonino el Alto,2705,41,0.984842884,98.48428835
20105, San Antonino Monte Verde,7678,122,0.984110445,98.41104454
20106, San Antonio Acutla,249,4,0.983935743,98.3935743
20107, San Antonio de la Cal,26282,426,0.983791188,98.37911879
20108, San Antonio Huitepec,2936,229,0.922002725,92.20027248
20109, San Antonio Nanahuatípam,1232,10,0.991883117,99.18831169
20110, San Antonio Sinicahua,1668,5,0.997002398,99.70023981
20111, San Antonio Tepetlapa,4873,57,0.988302893,98.83028935
20112, San Baltazar Chichicápam,2576,28,0.989130435,98.91304348
20113, San Baltazar Loxicha,3169,11,0.996528873,99.65288735
20114, San Baltazar Yatzachi el Bajo,674,1,0.99851632,99.85163205
20115, San Bartolo Coyotepec,10391,247,0.976229429,97.62294293
20121, San Bartolo Soyaltepec,596,2,0.996644295,99.66442953
20122, San Bartolo Yautepec,653,4,0.993874426,99.38744257
20116, San Bartolomé Ayautla,4131,22,0.994674413,99.4674413
20117, San Bartolomé Loxicha,2213,11,0.995029372,99.50293719
20118, San Bartolomé Quialana,2389,31,0.987023859,98.70238594
20119, San Bartolomé Yucuañe,735,3,0.995918367,99.59183673
20120, San Bartolomé Zoogocho,449,4,0.991091314,99.1091314
20123, San Bernardo Mixtepec,2829,83,0.970661011,97.0661011
20124, San Blas Atempa,19696,110,0.99441511,99.44151097
20125, San Carlos Yautepec,11662,50,0.995712571,99.57125707
20126, San Cristóbal Amatlán,5396,17,0.996849518,99.68495182
20127, San Cristóbal Amoltepec,1252,1,0.999201278,99.9201278
20128, San Cristóbal Lachirioag,1342,74,0.94485842,94.48584203
20129, San Cristóbal Suchixtlahuaca,356,4,0.988764045,98.87640449
20130, San Dionisio del Mar,5180,33,0.993629344,99.36293436
20131, San Dionisio Ocotepec,11411,62,0.994566646,99.45666462
20132, San Dionisio Ocotlán,1380,7,0.994927536,99.49275362
20133, San Esteban Atatlahuca,3934,80,0.979664464,97.96644637
20134, San Felipe Jalapa de Díaz,28500,108,0.996210526,99.62105263
20135, San Felipe Tejalápam,8231,154,0.981290244,98.12902442
20136, San Felipe Usila,12191,83,0.993191699,99.31916988
20137, San Francisco Cahuacuá,3450,91,0.973623188,97.36231884
20138, San Francisco Cajonos,451,2,0.99556541,99.55654102
20139, San Francisco Chapulapa,2195,194,0.911617312,91.16173121
20140, San Francisco Chindúa,812,1,0.998768473,99.87684729
20141, San Francisco del Mar,8710,35,0.99598163,99.59816303
20142, San Francisco Huehuetlán,842,3,0.996437055,99.64370546
20143, San Francisco Ixhuatán,9461,82,0.99133284,99.13328401
20144, San Francisco Jaltepetongo,1075,2,0.998139535,99.81395349
20145, San Francisco Lachigoló,5215,81,0.984467881,98.44678811
20146, San Francisco Logueche,2803,19,0.993221548,99.32215483
20147, San Francisco Nuxaño,376,3,0.992021277,99.20212766
20148, San Francisco Ozolotepec,2182,32,0.985334555,98.53345555
20149, San Francisco Sola,2019,21,0.989598811,98.95988113
20150, San Francisco Telixtlahuaca,13856,251,0.981885104,98.18851039
20151, San Francisco Teopan,312,2,0.993589744,99.35897436
20152, San Francisco Tlapancingo,2472,34,0.986245955,98.62459547
20153, San Gabriel Mixtepec,4910,70,0.985743381,98.57433809
20154, San Ildefonso Amatlán,2329,3,0.998711894,99.87118935
20155, San Ildefonso Sola,1060,27,0.974528302,97.45283019
20156, San Ildefonso Villa Alta,3677,51,0.986129997,98.61299973
20157, San Jacinto Amilpas,16827,404,0.975990967,97.59909669
20158, San Jacinto Tlacotepec,2233,38,0.982982535,98.29825347
20159, San Jerónimo Coatlán,5537,31,0.9944013,99.44013003
20160, San Jerónimo Silacayoapilla,1429,10,0.993002099,99.30020994
20161, San Jerónimo Sosola,2730,22,0.991941392,99.19413919
20162, San Jerónimo Taviche,2046,48,0.976539589,97.65395894
20163, San Jerónimo Tecóatl,1577,10,0.993658846,99.36588459
20550, San Jerónimo Tlacochahuaya,5764,151,0.973802915,97.38029146
20164, San Jorge Nuchita,2881,8,0.997223186,99.72231864
20165, San José Ayuquila,1629,26,0.984039288,98.40392879
20166, San José Chiltepec,11310,163,0.985587975,98.55879752
20167, San José del Peñasco,2149,6,0.997208004,99.72080037
20072, San José del Progreso,8059,85,0.989452786,98.94527857
20168, San José Estancia Grande,938,5,0.99466951,99.46695096
20169, San José Independencia,4251,61,0.985650435,98.56504352
20170, San José Lachiguiri,3700,56,0.984864865,98.48648649
20171, San José Tenango,18102,154,0.991492653,99.14926527
20172, San Juan Achiutla,408,5,0.987745098,98.7745098
20173, San Juan Atepec,1457,39,0.97323267,97.32326699
20175, San Juan Bautista Atatlahuca,1424,36,0.974719101,97.47191011
20176, San Juan Bautista Coixtlahuaca,2725,22,0.991926606,99.19266055
20177, San Juan Bautista Cuicatlán,10365,123,0.98813314,98.81331404
20178, San Juan Bautista Guelache,6692,104,0.984459056,98.44590556
20179, San Juan Bautista Jayacatlán,1447,44,0.96959226,96.95922598
20180, San Juan Bautista Lo de Soto,2344,22,0.990614334,99.06143345
20181, San Juan Bautista Suchitepec,453,2,0.995584989,99.5584989
20183, San Juan Bautista Tlachichilco,1475,18,0.98779661,98.77966102
20182, San Juan Bautista Tlacoatzintepec,2181,10,0.995414947,99.54149473
20184, San Juan Bautista Tuxtepec,159452,2572,0.983869754,98.38697539
20559, San Juan Bautista Valle Nacional,23067,192,0.991676421,99.16764209
20185, San Juan Cacahuatepec,8939,85,0.990491106,99.04911064
20191, San Juan Chicomezúchil,296,1,0.996621622,99.66216216
20192, San Juan Chilateca,1522,26,0.982917214,98.29172142
20186, San Juan Cieneguilla,524,6,0.988549618,98.85496183
20187, San Juan Coatzóspam,1808,13,0.992809735,99.28097345
20188, San Juan Colorado,9609,90,0.990633781,99.06337808
20189, San Juan Comaltepec,3116,17,0.994544288,99.45442875
20190, San Juan Cotzocón,22444,218,0.990286936,99.02869364
20206, San Juan de los Cués,2421,29,0.988021479,98.80214787
20193, San Juan del Estado,2807,34,0.987887424,98.78874243
20194, San Juan del Río,1372,5,0.996355685,99.63556851
20195, San Juan Diuxi,1056,5,0.995265152,99.52651515
20196, San Juan Evangelista Analco,407,4,0.99017199,99.01719902
20197, San Juan Guelavía,3288,47,0.985705596,98.57055961
20198, San Juan Guichicovi,29802,256,0.991409972,99.14099725
20199, San Juan Ihualtepec,494,10,0.979757085,97.9757085
20200, San Juan Juquila Mixes,3703,35,0.990548204,99.05482042
20201, San Juan Juquila Vijanos,1880,14,0.992553191,99.25531915
20202, San Juan Lachao,4577,109,0.976185274,97.61852742
20203, San Juan Lachigalla,3538,14,0.996042962,99.60429621
20204, San Juan Lajarcia,634,4,0.993690852,99.36908517
20205, San Juan Lalana,16989,178,0.989522632,98.95226323
20207, San Juan Mazatlán,19032,177,0.990699874,99.06998739
20208, San Juan Mixtepec,6941,26,0.996254142,99.62541421
20209, San Juan Mixtepec.,607,1,0.998352554,99.83525535
20210, San Juan Ñumí,5773,241,0.958253941,95.82539408
20211, San Juan Ozolotepec,3411,12,0.99648197,99.64819701
20212, San Juan Petlapa,3117,10,0.996791787,99.6791787
20213, San Juan Quiahije,4203,26,0.993813942,99.38139424
20214, San Juan Quiotepec,2033,15,0.992621741,99.26217413
20215, San Juan Sayultepec,879,5,0.994311718,99.43117179
20216, San Juan Tabaá,1241,6,0.995165189,99.51651894
20217, San Juan Tamazola,3325,37,0.98887218,98.88721805
20218, San Juan Teita,544,1,0.998161765,99.81617647
20219, San Juan Teitipac,2668,78,0.970764618,97.07646177
20220, San Juan Tepeuxila,2692,15,0.994427935,99.44279346
20221, San Juan Teposcolula,1494,6,0.995983936,99.59839357
20222, San Juan Yaeé,1426,5,0.996493689,99.64936886
20223, San Juan Yatzona,440,3,0.993181818,99.31818182
20224, San Juan Yucuita,643,2,0.99688958,99.68895801
20225, San Lorenzo,5903,31,0.994748433,99.4748433
20226, San Lorenzo Albarradas,2971,17,0.994278021,99.42780209
20227, San Lorenzo Cacaotepec,18339,401,0.978134031,97.81340313
20228, San Lorenzo Cuaunecuiltitla,833,3,0.996398559,99.63985594
20229, San Lorenzo Texmelúcan,9148,30,0.996720595,99.67205947
20230, San Lorenzo Victoria,932,6,0.993562232,99.35622318
20231, San Lucas Camotlán,3187,6,0.998117352,99.81173517
20232, San Lucas Ojitlán,22185,59,0.997340545,99.73405454
20233, San Lucas Quiaviní,1720,5,0.997093023,99.70930233
20234, San Lucas Zoquiápam,7163,14,0.998045512,99.80455117
20235, San Luis Amatlán,3829,126,0.967093236,96.70932358
20236, San Marcial Ozolotepec,1372,2,0.998542274,99.85422741
20237, San Marcos Arteaga,1568,25,0.984056122,98.40561224
20238, San Martín de los Cansecos,994,4,0.995975855,99.59758551
20239, San Martín Huamelúlpam,1000,8,0.992,99.2
20240, San Martín Itunyoso,2749,27,0.990178247,99.01782466
20241, San Martín Lachilá,1034,6,0.994197292,99.41972921
20242, San Martín Peras,12436,29,0.99766806,99.76680605
20243, San Martín Tilcajete,1975,43,0.978227848,97.82278481
20244, San Martín Toxpalan,3934,51,0.987036096,98.70360956
20245, San Martín Zacatepec,1324,7,0.994712991,99.47129909
20246, San Mateo Cajonos,611,6,0.990180033,99.01800327
20248, San Mateo del Mar,15571,185,0.988118939,98.81189391
20250, San Mateo Etlatongo,1239,4,0.99677159,99.677159
20251, San Mateo Nejápam,1217,24,0.980279376,98.02793755
20252, San Mateo Peñasco,2384,6,0.997483221,99.74832215
20253, San Mateo Piñas,2021,14,0.993072736,99.30727363
20254, San Mateo Río Hondo,3207,32,0.990021827,99.00218273
20255, San Mateo Sindihui,1977,25,0.987354578,98.73545776
20256, San Mateo Tlapiltepec,229,1,0.995633188,99.56331878
20249, San Mateo Yoloxochitlán,3831,18,0.995301488,99.53014879
20566, San Mateo Yucutindoo,3144,49,0.984414758,98.44147583
20257, San Melchor Betaza,1052,8,0.992395437,99.23954373
20258, San Miguel Achiutla,698,1,0.998567335,99.85673352
20259, San Miguel Ahuehuetitlán,2142,21,0.990196078,99.01960784
20260, San Miguel Aloápam,2191,56,0.974440895,97.44408946
20261, San Miguel Amatitlán,6932,37,0.994662435,99.46624351
20262, San Miguel Amatlán,991,4,0.995963673,99.59636731
20264, San Miguel Chicahua,2169,50,0.976947902,97.69479023
20265, San Miguel Chimalapa,6711,50,0.992549546,99.25495455
20263, San Miguel Coatlán,3184,11,0.996545226,99.65452261
20266, San Miguel del Puerto,8551,31,0.996374693,99.6374693
20267, San Miguel del Río,245,1,0.995918367,99.59183673
20268, San Miguel Ejutla,1149,14,0.987815492,98.78154917
20269, San Miguel el Grande,4313,32,0.99258057,99.25805704
20270, San Miguel Huautla,1311,2,0.998474447,99.8474447
20271, San Miguel Mixtepec,3194,44,0.98622417,98.62241703
20272, San Miguel Panixtlahuaca,6252,91,0.985444658,98.54446577
20273, San Miguel Peras,3818,158,0.958617077,95.8617077
20274, San Miguel Piedras,1328,13,0.990210843,99.02108434
20275, San Miguel Quetzaltepec,7286,43,0.994098271,99.40982707
20276, San Miguel Santa Flor,691,3,0.995658466,99.5658466
20278, San Miguel Soyaltepec,38682,280,0.992761491,99.27614911
20279, San Miguel Suchixtepec,2932,64,0.978171896,97.81718963
20281, San Miguel Tecomatlán,305,2,0.993442623,99.3442623
20282, San Miguel Tenango,653,3,0.995405819,99.54058193
20283, San Miguel Tequixtepec,1044,3,0.997126437,99.71264368
20284, San Miguel Tilquiápam,3141,12,0.996179561,99.61795606
20285, San Miguel Tlacamama,3668,22,0.994002181,99.4002181
20286, San Miguel Tlacotepec,3100,26,0.991612903,99.16129032
20288, San Miguel Yotao,585,1,0.998290598,99.82905983
20289, San Nicolás,1214,48,0.960461285,96.0461285
20290, San Nicolás Hidalgo,1043,5,0.995206136,99.52061361
20291, San Pablo Coatlán,4308,12,0.997214485,99.72144847
20292, San Pablo Cuatro Venados,1510,7,0.995364238,99.53642384
20293, San Pablo Etla,17116,299,0.982530965,98.25309652
20294, San Pablo Huitzo,7035,94,0.986638237,98.66382374
20295, San Pablo Huixtepec,10020,227,0.977345309,97.73453094
20296, San Pablo Macuiltianguis,955,3,0.996858639,99.68586387
20297, San Pablo Tijaltepec,2751,74,0.973100691,97.31006907
20298, San Pablo Villa de Mitla,13587,108,0.992051225,99.20512254
20299, San Pablo Yaganiza,1125,26,0.976888889,97.68888889
20300, San Pedro Amuzgos,6632,27,0.99592883,99.59288299
20301, San Pedro Apóstol,1594,13,0.991844417,99.18444166
20302, San Pedro Atoyac,4559,36,0.992103531,99.21035315
20303, San Pedro Cajonos,1081,22,0.979648474,97.96484736
20305, San Pedro Comitancillo,4333,87,0.979921532,97.99215324
20306, San Pedro el Alto,4654,15,0.996776966,99.67769661
20307, San Pedro Huamelula,9735,46,0.995274782,99.52747817
20308, San Pedro Huilotepec,3307,27,0.9918355,99.18355005
20309, San Pedro Ixcatlán,10368,31,0.997010031,99.70100309
20310, San Pedro Ixtlahuaca,14552,117,0.991959868,99.19598681
20311, San Pedro Jaltepetongo,483,2,0.995859213,99.58592133
20312, San Pedro Jicayán,11279,21,0.998138133,99.81381328
20313, San Pedro Jocotipac,730,3,0.995890411,99.5890411
20314, San Pedro Juchatengo,1755,11,0.993732194,99.37321937
20315, San Pedro Mártir,1899,8,0.995787256,99.57872565
20316, San Pedro Mártir Quiechapa,738,3,0.995934959,99.59349593
20317, San Pedro Mártir Yucuxaco,1257,50,0.960222753,96.02227526
20318, San Pedro Mixtepec,49780,1013,0.979650462,97.9650462
20319, San Pedro Mixtepec,972,4,0.995884774,99.58847737
20320, San Pedro Molinos,706,27,0.961756374,96.17563739
20321, San Pedro Nopala,751,4,0.994673768,99.46737683
20322, San Pedro Ocopetatillo,786,3,0.996183206,99.61832061
20323, San Pedro Ocotepec,2404,9,0.99625624,99.62562396
20324, San Pedro Pochutla,48204,573,0.98811302,98.81130197
20325, San Pedro Quiatoni,11930,65,0.994551551,99.45515507
20326, San Pedro Sochiápam,5052,35,0.993072051,99.30720507
20327, San Pedro Tapanatepec,15479,121,0.992182958,99.21829576
20328, San Pedro Taviche,1441,10,0.993060375,99.30603747
20329, San Pedro Teozacoalco,1153,4,0.996530789,99.65307892
20330, San Pedro Teutila,4296,32,0.99255121,99.25512104
20331, San Pedro Tidaá,982,3,0.99694501,99.69450102
20332, San Pedro Topiltepec,373,2,0.99463807,99.46380697
20333, San Pedro Totolápam,3294,76,0.976927747,97.69277474
20337, San Pedro y San Pablo Ayutla,5616,29,0.994836182,99.48361823
20339, San Pedro y San Pablo Teposcolula,4353,71,0.98368941,98.36894096
20340, San Pedro y San Pablo Tequixtepec,1747,2,0.99885518,99.88551803
20335, San Pedro Yaneri,867,4,0.99538639,99.53863899
20336, San Pedro Yólox,1697,8,0.995285798,99.52857985
20341, San Pedro Yucunama,241,2,0.991701245,99.17012448
20342, San Raymundo Jalpan,4105,81,0.980267966,98.02679659
20343, San Sebastián Abasolo,1999,23,0.988494247,98.84942471
20344, San Sebastián Coatlán,2809,8,0.997152011,99.71520114
20345, San Sebastián Ixcapa,4188,39,0.990687679,99.06876791
20346, San Sebastián Nicananduta,1542,13,0.99156939,99.15693904
20347, San Sebastián Río Hondo,4202,63,0.985007139,98.50071395
20348, San Sebastián Tecomaxtlahuaca,8192,60,0.992675781,99.26757813
20349, San Sebastián Teitipac,2189,62,0.971676565,97.16765646
20350, San Sebastián Tutla,16878,352,0.979144448,97.91444484
20351, San Simón Almolongas,2802,66,0.976445396,97.64453961
20352, San Simón Zahuatlán,4940,14,0.997165992,99.71659919
20534, San Vicente Coatlán,3512,7,0.998006834,99.80068337
20535, San Vicente Lachixío,3227,15,0.99535172,99.53517199
20536, San Vicente Nuñú,449,1,0.997772829,99.77728285
20353, Santa Ana,2406,18,0.992518703,99.25187032
20354, Santa Ana Ateixtlahuaca,477,20,0.958071279,95.80712788
20355, Santa Ana Cuauhtémoc,681,3,0.995594714,99.55947137
20356, Santa Ana del Valle,2179,38,0.982560808,98.25608077
20357, Santa Ana Tavela,848,4,0.995283019,99.52830189
20358, Santa Ana Tlapacoyan,1958,22,0.988764045,98.87640449
20359, Santa Ana Yareni,637,1,0.998430141,99.84301413
20360, Santa Ana Zegache,3981,266,0.933182617,93.31826174
20361, Santa Catalina Quierí,825,9,0.989090909,98.90909091
20362, Santa Catarina Cuixtla,1495,7,0.995317726,99.53177258
20363, Santa Catarina Ixtepeji,2675,22,0.991775701,99.17757009
20364, Santa Catarina Juquila,18654,243,0.986973303,98.69733033
20365, Santa Catarina Lachatao,1059,11,0.989612842,98.96128423
20366, Santa Catarina Loxicha,3676,16,0.995647443,99.56474429
20367, Santa Catarina Mechoacán,4582,10,0.997817547,99.78175469
20368, Santa Catarina Minas,2067,19,0.990807934,99.08079342
20369, Santa Catarina Quiané,2193,43,0.980392157,98.03921569
20074, Santa Catarina Quioquitani,456,2,0.995614035,99.56140351
20370, Santa Catarina Tayata,662,2,0.996978852,99.6978852
20371, Santa Catarina Ticuá,986,18,0.981744422,98.17444219
20372, Santa Catarina Yosonotú,1316,28,0.978723404,97.87234043
20373, Santa Catarina Zapoquila,403,68,0.831265509,83.12655087
20374, Santa Cruz Acatepec,1645,24,0.985410334,98.54103343
20375, Santa Cruz Amilpas,13200,200,0.984848485,98.48484848
20376, Santa Cruz de Bravo,365,1,0.997260274,99.7260274
20377, Santa Cruz Itundujia,10860,115,0.989410681,98.94106814
20378, Santa Cruz Mixtepec,3720,22,0.994086022,99.40860215
20379, Santa Cruz Nundaco,2951,25,0.991528295,99.15282955
20380, Santa Cruz Papalutla,2242,19,0.991525424,99.15254237
20381, Santa Cruz Tacache de Mina,2940,9,0.996938776,99.69387755
20382, Santa Cruz Tacahua,1182,16,0.986463621,98.6463621
20383, Santa Cruz Tayata,595,1,0.998319328,99.83193277
20384, Santa Cruz Xitla,4794,34,0.992907801,99.29078014
20385, Santa Cruz Xoxocotlán,100402,2274,0.977351049,97.73510488
20386, Santa Cruz Zenzontepec,19079,168,0.991194507,99.1194507
20387, Santa Gertrudis,2891,40,0.986163957,98.61639571
20569, Santa Inés de Zaragoza,1454,8,0.994497937,99.44979367
20388, Santa Inés del Monte,2809,7,0.99750801,99.750801
20389, Santa Inés Yatzeche,908,2,0.997797357,99.77973568
20390, Santa Lucía del Camino,50362,1279,0.974603868,97.4603868
20391, Santa Lucía Miahuatlán,3375,13,0.996148148,99.61481481
20392, Santa Lucía Monteverde,6726,41,0.993904252,99.39042522
20393, Santa Lucía Ocotlán,4173,110,0.973640067,97.36400671
20047, Santa Magdalena Jicotlán,81,1,0.987654321,98.7654321
20394, Santa María Alotepec,2796,32,0.988555079,98.85550787
20395, Santa María Apazco,1629,2,0.998772253,99.87722529
20399, Santa María Atzompa,41921,805,0.980797214,98.07972138
20400, Santa María Camotlán,1713,6,0.996497373,99.6497373
20404, Santa María Chachoápam,761,3,0.996057819,99.60578187
20406, Santa María Chilchotla,21469,162,0.992454236,99.24542363
20407, Santa María Chimalapa,9578,66,0.993109209,99.31092086
20401, Santa María Colotepec,27046,693,0.974376987,97.43769874
20402, Santa María Cortijo,1067,9,0.991565136,99.15651359
20403, Santa María Coyotepec,3751,118,0.968541722,96.85417222
20408, Santa María del Rosario,499,4,0.991983968,99.19839679
20409, Santa María del Tule,8939,204,0.977178655,97.71786553
20410, Santa María Ecatepec,3418,33,0.990345231,99.03452311
20411, Santa María Guelacé,908,6,0.99339207,99.33920705
20412, Santa María Guienagati,3178,11,0.996538704,99.65387036
20413, Santa María Huatulco,50862,1176,0.976878613,97.68786127
20414, Santa María Huazolotitlán,11995,84,0.992997082,99.29970821
20415, Santa María Ipalapa,4878,30,0.993849938,99.38499385
20416, Santa María Ixcatlán,461,3,0.993492408,99.34924078
20417, Santa María Jacatepec,9682,141,0.985436893,98.54368932
20418, Santa María Jalapa del Marqués,11735,172,0.985342991,98.53429911
20419, Santa María Jaltianguis,592,5,0.991554054,99.15540541
20396, Santa María la Asunción,3259,54,0.9834305,98.34305002
20420, Santa María Lachixío,1679,4,0.99761763,99.76176295
20421, Santa María Mixtequilla,4690,63,0.986567164,98.65671642
